block_id,chr,start_pos,end_pos,n_snps,physical_span_bp,pic,NA_col
blk2280,6,55037,55037,1,0,0.1866,NA
blk2281,6,55430,55430,1,0,0.1273,NA
blk2282,6,56343,56343,1,0,0.2398,NA
blk2283,6,56892,56892,1,0,0.15310000000000001,NA
blk2284,6,58245,58245,1,0,0.1775,NA
blk2285,6,58435,58435,1,0,0.2836,NA
blk2286,6,58985,58985,1,0,0.4421,NA
blk2287,6,59647,59647,1,0,0.0572,NA
blk2288,6,59920,59920,1,0,0.1168,NA
blk2289,6,60097,60097,1,0,0.3869,NA
blk2290,6,62443,62443,1,0,0.4208,NA
blk2291,6,63226,63226,1,0,0.3895,NA
blk2292,6,66507,66507,1,0,0.3355,NA
blk2293,6,67400,67400,1,0,0.0919,NA
blk2294,6,67840,67840,1,0,0.1743,NA
blk2295,6,68924,68924,1,0,0.2548,NA
blk2296,6,71670,71670,1,0,0.2059,NA
blk2297,6,72339,72339,1,0,0.1481,NA
blk2298,6,73039,73039,1,0,0.1174,NA
blk2299,6,74248,74248,1,0,0.1318,NA
blk2300,6,74883,74883,1,0,0.3569,NA
blk2301,6,77692,77692,1,0,0.3965,NA
blk2302,6,78231,78231,1,0,0.1595,NA
blk2303,6,79486,79486,1,0,0.4223,NA
blk2304,6,79961,79961,1,0,0.2181,NA
blk2305,6,80195,80234,2,39,0.4368,NA
blk2306,6,80876,80910,2,34,0.4696,NA
blk2307,6,82429,82429,1,0,0.4696,NA
blk2308,6,83387,83387,1,0,0.3989,NA
blk2309,6,84453,84453,1,0,0.3947,NA
blk2310,6,86121,86121,1,0,0.2498,NA
blk2311,6,86657,86657,1,0,0.352,NA
blk2312,6,87218,87310,2,92,0.3924,NA
blk2313,6,88926,88926,1,0,0.2691,NA
blk2314,6,89398,89398,1,0,0.1983,NA
blk2315,6,89789,89848,2,59,0.1329,NA
blk2316,6,90783,90783,1,0,0.3829,NA
blk2317,6,91585,91585,1,0,0.0683,NA
blk2318,6,94052,94052,1,0,0.1062,NA
blk2319,6,94264,94264,1,0,0.2228,NA
blk2320,6,94949,94949,1,0,0.2747,NA
blk2321,6,95346,95346,1,0,0.1003,NA
blk2322,6,95663,95663,1,0,0.4804,NA
blk2323,6,96440,96440,1,0,0.1719,NA
blk2324,6,97603,97603,1,0,0.2447,NA
blk2325,6,98871,98889,2,18,0.2945,NA
blk2326,6,100898,101002,3,104,0.1115,NA
blk2327,6,101685,101685,1,0,0.4276,NA
blk2328,6,102056,102056,1,0,0.4707,NA
blk2329,6,102774,102774,1,0,0.2732,NA
blk2330,6,103274,103274,1,0,0.0735,NA
blk2331,6,104035,104035,1,0,0.4957,NA
blk2332,6,104431,104431,1,0,0.174,NA
blk2333,6,105328,105328,1,0,0.3065,NA
blk2334,6,105558,105558,1,0,0.497,NA
blk2335,6,105689,105689,1,0,0.2254,NA
blk2336,6,107730,107730,1,0,0.3245,NA
blk2337,6,107904,107954,2,50,0.4625,NA
blk2338,6,110255,110255,1,0,0.2011,NA
blk2339,6,111089,111089,1,0,0.1575,NA
blk2340,6,112414,112477,2,63,0.0922,NA
blk2341,6,114532,114532,1,0,0.1859,NA
blk2342,6,119155,119155,1,0,0.1769,NA
blk2343,6,119539,119539,1,0,0.1165,NA
blk2344,6,120579,120579,1,0,0.3698,NA
blk2345,6,121718,121830,2,112,0.4432,NA
blk2346,6,122062,122062,1,0,0.2084,NA
blk2347,6,122977,122977,1,0,0.0596,NA
blk2348,6,123578,123578,1,0,0.3466,NA
blk2349,6,125021,125021,1,0,0.1159,NA
blk2350,6,125161,125161,1,0,0.4186,NA
blk2351,6,125520,125520,1,0,0.3219,NA
blk2352,6,125762,125762,1,0,0.3483,NA
blk2353,6,126071,126178,2,107,0.4902,NA
blk2354,6,127009,127009,1,0,0.257,NA
blk2355,6,127818,127818,1,0,0.2603,NA
blk2356,6,128288,128294,2,6,0.0894,NA
blk2357,6,128939,128939,1,0,0.4453,NA
blk2358,6,131350,131350,1,0,0.1356,NA
blk2359,6,131940,131940,1,0,0.3602,NA
blk2360,6,133499,133499,1,0,0.2797,NA
blk2361,6,135075,135075,1,0,0.2854,NA
blk2362,6,138600,138600,1,0,0.1332,NA
blk2363,6,138762,138762,1,0,0.412,NA
blk2364,6,140506,140506,1,0,0.1105,NA
blk2365,6,141526,141526,1,0,0.4855,NA
blk2366,6,143191,143292,2,101,0.2453,NA
blk2367,6,145857,145857,1,0,0.3209,NA
blk2368,6,146081,146182,3,101,0.1408,NA
blk2369,6,146394,146394,1,0,0.0627,NA
blk2370,6,148252,148252,1,0,0.2656,NA
blk2371,6,148434,148434,1,0,0.4346,NA
blk2372,6,153501,153501,1,0,0.2776,NA
blk2373,6,154133,154133,1,0,0.3744,NA
blk2374,6,154796,154796,1,0,0.0746,NA
blk2375,6,156454,156454,1,0,0.1077,NA
blk2376,6,157136,157136,1,0,0.3527,NA
blk2377,6,161560,161560,1,0,0.4288,NA
blk2378,6,162285,162285,1,0,0.488,NA
blk2379,6,162993,162993,1,0,0.353,NA
blk2380,6,163665,163665,1,0,0.1771,NA
blk2381,6,164729,164729,1,0,0.4832,NA
blk2382,6,164887,164887,1,0,0.4505,NA
blk2383,6,165321,165321,1,0,0.1141,NA
blk2384,6,165470,165470,1,0,0.37,NA
blk2385,6,166223,166223,1,0,0.405,NA
blk2386,6,168211,168211,1,0,0.359,NA
blk2387,6,171844,171844,1,0,0.4815,NA
blk2388,6,172352,172352,1,0,0.2698,NA
blk2389,6,174146,174146,1,0,0.3018,NA
blk2390,6,175252,175252,1,0,0.1095,NA
blk2391,6,179976,179976,1,0,0.3945,NA
blk2392,6,180879,180879,1,0,0.273,NA
blk2393,6,181097,181097,1,0,0.1422,NA
blk2394,6,182737,182737,1,0,0.1354,NA
blk2395,6,183699,183699,1,0,0.3011,NA
blk2396,6,184052,184052,1,0,0.2792,NA
blk2397,6,185947,185947,1,0,0.148,NA
blk2398,6,186350,186350,1,0,0.1886,NA
blk2399,6,187993,187993,1,0,0.1402,NA
blk2400,6,188265,188265,1,0,0.1266,NA
blk2401,6,188885,188885,1,0,0.3437,NA
blk2402,6,189589,189589,1,0,0.0966,NA
blk2403,6,192976,193018,2,42,0.1916,NA
blk2404,6,193409,193409,1,0,0.0805,NA
blk2405,6,194295,194295,1,0,0.3469,NA
blk2406,6,195033,195033,1,0,0.152,NA
blk2407,6,195251,195251,1,0,0.1016,NA
blk2408,6,195697,195697,1,0,0.1304,NA
blk2409,6,196020,196092,2,72,0.3392,NA
blk2410,6,196453,196453,1,0,0.4663,NA
blk2411,6,196703,196703,1,0,0.2814,NA
blk2412,6,198387,198387,1,0,0.3503,NA
blk2413,6,198561,198561,1,0,0.1281,NA
blk2414,6,201974,201974,1,0,0.4896,NA
blk2415,6,202356,202356,1,0,0.1727,NA
blk2416,6,202907,202907,1,0,0.2474,NA
blk2417,6,204702,204702,1,0,0.1183,NA
blk2418,6,206246,206246,1,0,0.248,NA
blk2419,6,207001,207084,2,83,0.2177,NA
blk2420,6,208439,208439,1,0,0.3345,NA
blk2421,6,208722,208722,1,0,0.3165,NA
blk2422,6,209976,209976,1,0,0.256,NA
blk2423,6,213114,213114,1,0,0.1201,NA
blk2424,6,213894,213894,1,0,0.45,NA
blk2425,6,214317,214317,1,0,0.3637,NA
blk2426,6,214467,214467,1,0,0.2919,NA
blk2427,6,216502,216502,1,0,0.3372,NA
blk2428,6,216753,216753,1,0,0.1188,NA
blk2429,6,217652,217652,1,0,0.4924,NA
blk2430,6,218493,218493,1,0,0.464,NA
blk2431,6,219827,219827,1,0,0.0558,NA
blk2432,6,220233,220241,2,8,0.1257,NA
blk2433,6,220695,220695,1,0,0.2811,NA
blk2434,6,221472,221472,1,0,0.3227,NA
blk2435,6,221736,221736,1,0,0.2236,NA
blk2436,6,222662,222662,1,0,0.376,NA
blk2437,6,224974,224974,1,0,0.4141,NA
blk2438,6,226417,226417,1,0,0.3615,NA
blk2439,6,234154,234154,1,0,0.428,NA
blk2440,6,235653,235653,1,0,0.4697,NA
blk2441,6,236121,236121,1,0,0.1334,NA
blk2442,6,237165,237165,1,0,0.4234,NA
blk2443,6,237540,237540,1,0,0.1947,NA
blk2444,6,237917,237997,2,80,0.2124,NA
blk2445,6,238178,238178,1,0,0.1998,NA
blk2446,6,238376,238474,2,98,0.3581,NA
blk2447,6,245178,245178,1,0,0.2674,NA
blk2448,6,245947,245947,1,0,0.2064,NA
blk2449,6,246805,246805,1,0,0.3187,NA
blk2450,6,249534,249534,1,0,0.0603,NA
blk2451,6,250110,250110,1,0,0.2276,NA
blk2452,6,251404,251404,1,0,0.0858,NA
blk2453,6,254825,254825,1,0,0.2663,NA
blk2454,6,256001,256001,1,0,0.2572,NA
blk2455,6,256136,256136,1,0,0.4384,NA
blk2456,6,256288,256304,2,16,0.423,NA
blk2457,6,256784,256784,1,0,0.2303,NA
blk2458,6,261110,261110,1,0,0.3328,NA
blk2459,6,262056,262056,1,0,0.2189,NA
blk2460,6,263894,263894,1,0,0.1499,NA
blk2461,6,265620,265620,1,0,0.4181,NA
blk2462,6,266683,266683,1,0,0.1833,NA
blk2463,6,267365,267472,3,107,0.3795,NA
blk2464,6,268930,268930,1,0,0.4988,NA
blk2465,6,269866,269866,1,0,0.3857,NA
blk2466,6,270650,270650,1,0,0.1237,NA
blk2467,6,270892,270892,1,0,0.4122,NA
blk2468,6,271171,271171,1,0,0.1192,NA
blk2469,6,272079,272079,1,0,0.1986,NA
blk2470,6,273083,273120,2,37,0.3149,NA
blk2471,6,274374,274374,1,0,0.2586,NA
blk2472,6,274902,274902,1,0,0.3916,NA
blk2473,6,275057,275057,1,0,0.3656,NA
blk2474,6,275200,275200,1,0,0.3279,NA
blk2475,6,276408,276408,1,0,0.1337,NA
blk2476,6,283623,283623,1,0,0.4904,NA
blk2477,6,284032,284032,1,0,0.2572,NA
blk2478,6,285201,285201,1,0,0.0742,NA
blk2479,6,287458,287563,3,105,0.1615,NA
blk2480,6,290700,290700,1,0,0.4372,NA
blk2481,6,293490,293490,1,0,0.4055,NA
blk2482,6,297656,297728,2,72,0.4991,NA
blk2483,6,297802,297887,2,85,0.3617,NA
blk2484,6,298220,298273,2,53,0.1353,NA
blk2485,6,299436,299436,1,0,0.489,NA
blk2486,6,299732,299821,2,89,0.4477,NA
blk2487,6,300530,300530,1,0,0.1491,NA
blk2488,6,301199,301296,3,97,0.4477,NA
blk2489,6,302112,302112,1,0,0.2423,NA
blk2490,6,304478,304478,1,0,0.3414,NA
blk2491,6,304708,304708,1,0,0.0644,NA
blk2492,6,305024,305024,1,0,0.2016,NA
blk2493,6,305184,305300,2,116,0.3724,NA
blk2494,6,306770,306770,1,0,0.1398,NA
blk2495,6,307431,307431,1,0,0.2678,NA
blk2496,6,309103,309103,1,0,0.2984,NA
blk2497,6,309828,309828,1,0,0.3662,NA
blk2498,6,310572,310572,1,0,0.3164,NA
blk2499,6,312151,312151,1,0,0.4203,NA
blk2500,6,313652,313652,1,0,0.1891,NA
blk2501,6,313824,313824,1,0,0.0967,NA
blk2502,6,315378,315378,1,0,0.3515,NA
blk2503,6,316777,316777,1,0,0.3955,NA
blk2504,6,317388,317388,1,0,0.269,NA
blk2505,6,318530,318530,1,0,0.496,NA
blk2506,6,321857,321857,1,0,0.2231,NA
blk2507,6,322220,322220,1,0,0.0834,NA
blk2508,6,322510,322510,1,0,0.251,NA
blk2509,6,322824,322824,1,0,0.3182,NA
blk2510,6,324441,324441,1,0,0.4717,NA
blk2511,6,325287,325287,1,0,0.0741,NA
blk2512,6,325871,325871,1,0,0.1478,NA
blk2513,6,326415,326415,1,0,0.3419,NA
blk2514,6,328504,328546,2,42,0.1446,NA
blk2515,6,328975,328975,1,0,0.4423,NA
blk2516,6,330832,330832,1,0,0.0685,NA
blk2517,6,331704,331704,1,0,0.0923,NA
blk2518,6,335056,335056,1,0,0.4077,NA
blk2519,6,335363,335363,1,0,0.1856,NA
blk2520,6,335643,335643,1,0,0.3866,NA
blk2521,6,336175,336175,1,0,0.0947,NA
blk2522,6,336622,336622,1,0,0.1449,NA
blk2523,6,339574,339574,1,0,0.1978,NA
blk2524,6,339853,339853,1,0,0.24,NA
blk2525,6,341306,341306,1,0,0.4556,NA
blk2526,6,341779,341866,2,87,0.4131,NA
blk2527,6,341997,341997,1,0,0.184,NA
blk2528,6,342145,342145,1,0,0.2274,NA
blk2529,6,344047,344047,1,0,0.2235,NA
blk2530,6,344763,344763,1,0,0.2005,NA
blk2531,6,345110,345110,1,0,0.2565,NA
blk2532,6,345497,345497,1,0,0.4736,NA
blk2533,6,346472,346472,1,0,0.4903,NA
blk2534,6,346747,346747,1,0,0.3663,NA
blk2535,6,347446,347446,1,0,0.4232,NA
blk2536,6,349574,349574,1,0,0.3216,NA
blk2537,6,350121,350121,1,0,0.3935,NA
blk2538,6,351667,351667,1,0,0.4764,NA
blk2539,6,352061,352093,2,32,0.1411,NA
blk2540,6,352749,352792,2,43,0.3493,NA
blk2541,6,353461,353461,1,0,0.2407,NA
blk2542,6,353634,353634,1,0,0.4066,NA
blk2543,6,354510,354620,2,110,0.2786,NA
blk2544,6,355136,355251,2,115,0.2177,NA
blk2545,6,356998,356998,1,0,0.3222,NA
blk2546,6,359471,359471,1,0,0.3546,NA
blk2547,6,360670,360670,1,0,0.0548,NA
blk2548,6,360884,360884,1,0,0.2789,NA
blk2549,6,361432,361432,1,0,0.1217,NA
blk2550,6,362575,362575,1,0,0.493,NA
blk2551,6,363430,363430,1,0,0.4069,NA
blk2552,6,364903,364903,1,0,0.069,NA
blk2553,6,366059,366059,1,0,0.2147,NA
blk2554,6,366330,366330,1,0,0.2687,NA
blk2555,6,367591,367591,1,0,0.3371,NA
blk2556,6,367751,367751,1,0,0.3747,NA
blk2557,6,368091,368091,1,0,0.1459,NA
blk2558,6,368667,368667,1,0,0.3786,NA
blk2559,6,368841,368841,1,0,0.0733,NA
blk2560,6,372432,372432,1,0,0.3176,NA
blk2561,6,372666,372666,1,0,0.378,NA
blk2562,6,374744,374744,1,0,0.338,NA
blk2563,6,375485,375583,2,98,0.4976,NA
blk2564,6,376081,376081,1,0,0.3942,NA
blk2565,6,376516,376516,1,0,0.366,NA
blk2566,6,376997,376997,1,0,0.215,NA
blk2567,6,377164,377164,1,0,0.0744,NA
blk2568,6,377461,377461,1,0,0.3923,NA
blk2569,6,379632,379632,1,0,0.4384,NA
blk2570,6,381570,381635,2,65,0.1077,NA
blk2571,6,384112,384112,1,0,0.4641,NA
blk2572,6,387383,387383,1,0,0.1389,NA
blk2573,6,389000,389000,1,0,0.4355,NA
blk2574,6,392904,392962,2,58,0.1817,NA
blk2575,6,395910,395910,1,0,0.1931,NA
blk2576,6,396821,396821,1,0,0.4796,NA
blk2577,6,397170,397170,1,0,0.2628,NA
blk2578,6,397376,397376,1,0,0.2259,NA
blk2579,6,399312,399312,1,0,0.1171,NA
blk2580,6,399540,399540,1,0,0.248,NA
blk2581,6,401778,401778,1,0,0.1662,NA
blk2582,6,403010,403010,1,0,0.2568,NA
blk2583,6,403809,403809,1,0,0.0644,NA
blk2584,6,405569,405569,1,0,0.4212,NA
blk2585,6,407236,407236,1,0,0.1754,NA
blk2586,6,407999,407999,1,0,0.4628,NA
blk2587,6,410481,410481,1,0,0.1021,NA
blk2588,6,410843,410843,1,0,0.2007,NA
blk2589,6,412605,412605,1,0,0.36870000000000003,NA
blk2590,6,413420,413420,1,0,0.2798,NA
blk2591,6,414702,414702,1,0,0.2047,NA
blk2592,6,415469,415469,1,0,0.3471,NA
blk2593,6,417371,417371,1,0,0.1035,NA
blk2594,6,417783,417783,1,0,0.1444,NA
blk2595,6,417987,417987,1,0,0.4325,NA
blk2596,6,419565,419565,1,0,0.278,NA
blk2597,6,419910,419910,1,0,0.4301,NA
blk2598,6,420827,420827,1,0,0.24,NA
blk2599,6,421671,421671,1,0,0.144,NA
blk2600,6,422296,422296,1,0,0.3021,NA
blk2601,6,422548,422548,1,0,0.3998,NA
blk2602,6,424050,424050,1,0,0.3582,NA
blk2603,6,426285,426285,1,0,0.2183,NA
blk2604,6,427507,427507,1,0,0.0569,NA
blk2605,6,428685,428720,2,35,0.4236,NA
blk2606,6,429772,429772,1,0,0.3372,NA
blk2607,6,429927,429927,1,0,0.1224,NA
blk2608,6,433820,433820,1,0,0.2825,NA
blk2609,6,434070,434070,1,0,0.3483,NA
blk2610,6,434587,434611,2,24,0.4362,NA
blk2611,6,436184,436184,1,0,0.4457,NA
blk2612,6,438212,438212,1,0,0.3685,NA
blk2613,6,439359,439359,1,0,0.2655,NA
blk2614,6,439650,439650,1,0,0.2441,NA
blk2615,6,440759,440872,2,113,0.0959,NA
blk2616,6,441190,441190,1,0,0.4072,NA
blk2617,6,442046,442046,1,0,0.1539,NA
blk2618,6,442738,442738,1,0,0.241,NA
blk2619,6,443427,443427,1,0,0.4248,NA
blk2620,6,445578,445578,1,0,0.0655,NA
blk2621,6,446480,446480,1,0,0.3556,NA
blk2622,6,446620,446620,1,0,0.1149,NA
blk2623,6,447802,447802,1,0,0.311,NA
blk2624,6,448244,448270,2,26,0.3005,NA
blk2625,6,450261,450261,1,0,0.1223,NA
blk2626,6,451911,451911,1,0,0.1312,NA
blk2627,6,452928,452928,1,0,0.3474,NA
blk2628,6,453433,453433,1,0,0.2316,NA
blk2629,6,455284,455284,1,0,0.1364,NA
blk2630,6,455435,455435,1,0,0.2004,NA
blk2631,6,455564,455564,1,0,0.0724,NA
blk2632,6,455824,455824,1,0,0.4876,NA
blk2633,6,456234,456234,1,0,0.2441,NA
blk2634,6,457367,457468,2,101,0.424,NA
blk2635,6,457615,457615,1,0,0.2456,NA
blk2636,6,457979,457979,1,0,0.2036,NA
blk2637,6,458947,458947,1,0,0.3237,NA
blk2638,6,459250,459250,1,0,0.4448,NA
blk2639,6,460312,460312,1,0,0.4545,NA
blk2640,6,462518,462518,1,0,0.2645,NA
blk2641,6,465918,465918,1,0,0.3249,NA
blk2642,6,466902,466902,1,0,0.3155,NA
blk2643,6,467816,467816,1,0,0.4127,NA
blk2644,6,468626,468626,1,0,0.0596,NA
blk2645,6,470152,470152,1,0,0.3658,NA
blk2646,6,471807,471807,1,0,0.2297,NA
blk2647,6,472477,472477,1,0,0.098,NA
blk2648,6,473272,473272,1,0,0.118,NA
blk2649,6,474980,474980,1,0,0.4178,NA
blk2650,6,476735,476735,1,0,0.4793,NA
blk2651,6,477343,477343,1,0,0.3085,NA
blk2652,6,478579,478579,1,0,0.3352,NA
blk2653,6,480684,480684,1,0,0.1609,NA
blk2654,6,481734,481734,1,0,0.466,NA
blk2655,6,483512,483512,1,0,0.3911,NA
blk2656,6,485106,485106,1,0,0.1727,NA
blk2657,6,485232,485232,1,0,0.2909,NA
blk2658,6,486370,486370,1,0,0.3678,NA
blk2659,6,486996,486996,1,0,0.0601,NA
blk2660,6,488678,488776,2,98,0.1265,NA
blk2661,6,489069,489123,2,54,0.0983,NA
blk2662,6,489348,489348,1,0,0.2387,NA
blk2663,6,489494,489494,1,0,0.2435,NA
blk2664,6,490639,490639,1,0,0.3028,NA
blk2665,6,490967,490967,1,0,0.4302,NA
blk2666,6,493113,493113,1,0,0.1144,NA
blk2667,6,493387,493387,1,0,0.1421,NA
blk2668,6,494935,494935,1,0,0.3244,NA
blk2669,6,495311,495311,1,0,0.1365,NA
blk2670,6,495808,495808,1,0,0.471,NA
blk2671,6,496169,496169,1,0,0.2925,NA
blk2672,6,496485,496485,1,0,0.2044,NA
blk2673,6,497948,497948,1,0,0.4555,NA
blk2674,6,498274,498274,1,0,0.3571,NA
blk2675,6,499247,499247,1,0,0.2674,NA
blk2676,7,2639,2639,1,0,0.0683,NA
blk2677,7,3130,3130,1,0,0.253,NA
blk2678,7,5385,5385,1,0,0.3488,NA
blk2679,7,9228,9228,1,0,0.1363,NA
blk2680,7,11703,11703,1,0,0.1841,NA
blk2681,7,11967,11967,1,0,0.1704,NA
blk2682,7,13313,13313,1,0,0.3986,NA
blk2683,7,18078,18078,1,0,0.1287,NA
blk2684,7,18252,18252,1,0,0.0939,NA
blk2685,7,18896,18896,1,0,0.4365,NA
blk2686,7,20347,20347,1,0,0.3846,NA
blk2687,7,20623,20623,1,0,0.0645,NA
blk2688,7,23649,23649,1,0,0.3768,NA
blk2689,7,26906,26906,1,0,0.1412,NA
blk2690,7,27313,27313,1,0,0.2874,NA
blk2691,7,28750,28750,1,0,0.1838,NA
blk2692,7,30110,30181,2,71,0.06,NA
blk2693,7,31175,31175,1,0,0.3039,NA
blk2694,7,31356,31356,1,0,0.4212,NA
blk2695,7,31998,32007,2,9,0.2097,NA
blk2696,7,33594,33594,1,0,0.0603,NA
blk2697,7,34341,34341,1,0,0.1853,NA
blk2698,7,35552,35552,1,0,0.2114,NA
blk2699,7,36689,36689,1,0,0.1701,NA
blk2700,7,36938,36938,1,0,0.4014,NA
blk2701,7,37345,37345,1,0,0.0791,NA
blk2702,7,38668,38769,2,101,0.4128,NA
blk2703,7,39812,39812,1,0,0.2431,NA
blk2704,7,40988,40988,1,0,0.2556,NA
blk2705,7,41925,41925,1,0,0.2507,NA
blk2706,7,42316,42316,1,0,0.3495,NA
blk2707,7,42719,42719,1,0,0.2514,NA
blk2708,7,43051,43051,1,0,0.1131,NA
blk2709,7,46577,46625,2,48,0.0722,NA
blk2710,7,47918,47918,1,0,0.2785,NA
blk2711,7,48673,48673,1,0,0.4337,NA
blk2712,7,49698,49698,1,0,0.4106,NA
blk2713,7,50306,50306,1,0,0.0764,NA
blk2714,7,50642,50642,1,0,0.2802,NA
blk2715,7,51347,51347,1,0,0.3498,NA
blk2716,7,52186,52186,1,0,0.2505,NA
blk2717,7,52595,52595,1,0,0.1174,NA
blk2718,7,52843,52843,1,0,0.1177,NA
blk2719,7,53481,53481,1,0,0.1292,NA
blk2720,7,53854,53854,1,0,0.4054,NA
blk2721,7,54227,54227,1,0,0.3052,NA
blk2722,7,56002,56002,1,0,0.4736,NA
blk2723,7,57953,57953,1,0,0.3849,NA
blk2724,7,58645,58645,1,0,0.3513,NA
blk2725,7,59049,59049,1,0,0.3465,NA
blk2726,7,59774,59774,1,0,0.4666,NA
blk2727,7,60161,60161,1,0,0.1626,NA
blk2728,7,61812,61812,1,0,0.2613,NA
blk2729,7,62033,62033,1,0,0.2205,NA
blk2730,7,62190,62190,1,0,0.4648,NA
blk2731,7,62901,62901,1,0,0.4909,NA
blk2732,7,63129,63129,1,0,0.3564,NA
blk2733,7,64091,64091,1,0,0.428,NA
blk2734,7,64930,64947,2,17,0.3172,NA
blk2735,7,67144,67144,1,0,0.3858,NA
blk2736,7,68024,68024,1,0,0.2114,NA
blk2737,7,68522,68522,1,0,0.2698,NA
blk2738,7,68944,68944,1,0,0.3573,NA
blk2739,7,69213,69249,2,36,0.1573,NA
blk2740,7,70105,70105,1,0,0.2119,NA
blk2741,7,72361,72361,1,0,0.4208,NA
blk2742,7,73697,73697,1,0,0.2608,NA
blk2743,7,73921,73921,1,0,0.3813,NA
blk2744,7,75590,75699,2,109,0.4069,NA
blk2745,7,77795,77795,1,0,0.4594,NA
blk2746,7,78400,78400,1,0,0.2852,NA
blk2747,7,78731,78731,1,0,0.4464,NA
blk2748,7,80499,80499,1,0,0.4121,NA
blk2749,7,82573,82573,1,0,0.1013,NA
blk2750,7,82934,82934,1,0,0.1444,NA
blk2751,7,83158,83158,1,0,0.1327,NA
blk2752,7,84848,84848,1,0,0.1824,NA
blk2753,7,85874,85874,1,0,0.2473,NA
blk2754,7,86898,86898,1,0,0.2796,NA
blk2755,7,87491,87491,1,0,0.4718,NA
blk2756,7,88251,88251,1,0,0.3899,NA
blk2757,7,89349,89349,1,0,0.2776,NA
blk2758,7,89492,89492,1,0,0.162,NA
blk2759,7,91882,91882,1,0,0.0543,NA
blk2760,7,92960,92960,1,0,0.2561,NA
blk2761,7,94523,94523,1,0,0.2142,NA
blk2762,7,95286,95286,1,0,0.1336,NA
blk2763,7,98207,98207,1,0,0.4301,NA
blk2764,7,99003,99003,1,0,0.4481,NA
blk2765,7,99239,99239,1,0,0.3568,NA
blk2766,7,99965,99965,1,0,0.4709,NA
blk2767,7,100134,100134,1,0,0.3104,NA
blk2768,7,101409,101409,1,0,0.454,NA
blk2769,7,102238,102284,2,46,0.3169,NA
blk2770,7,103464,103464,1,0,0.0628,NA
blk2771,7,104325,104325,1,0,0.4317,NA
blk2772,7,105150,105150,1,0,0.2379,NA
blk2773,7,106865,106865,1,0,0.2856,NA
blk2774,7,107160,107160,1,0,0.4093,NA
blk2775,7,107885,107885,1,0,0.3228,NA
blk2776,7,109752,109752,1,0,0.0965,NA
blk2777,7,110335,110369,2,34,0.2371,NA
blk2778,7,111481,111481,1,0,0.4667,NA
blk2779,7,113262,113262,1,0,0.1438,NA
blk2780,7,115345,115422,2,77,0.2162,NA
blk2781,7,115494,115494,1,0,0.4259,NA
blk2782,7,117026,117026,1,0,0.4214,NA
blk2783,7,117361,117361,1,0,0.4483,NA
blk2784,7,118642,118695,2,53,0.4884,NA
blk2785,7,118852,118852,1,0,0.1866,NA
blk2786,7,119659,119659,1,0,0.1928,NA
blk2787,7,119891,119891,1,0,0.0598,NA
blk2788,7,120766,120766,1,0,0.282,NA
blk2789,7,121315,121315,1,0,0.1461,NA
blk2790,7,122130,122130,1,0,0.0708,NA
blk2791,7,122418,122418,1,0,0.485,NA
blk2792,7,122704,122704,1,0,0.1662,NA
blk2793,7,123837,123837,1,0,0.3586,NA
blk2794,7,124454,124454,1,0,0.3728,NA
blk2795,7,127370,127370,1,0,0.3247,NA
blk2796,7,127815,127815,1,0,0.1816,NA
blk2797,7,128770,128770,1,0,0.0833,NA
blk2798,7,129235,129235,1,0,0.444,NA
blk2799,7,129805,129805,1,0,0.3251,NA
blk2800,7,130588,130588,1,0,0.1639,NA
blk2801,7,131529,131542,2,13,0.1047,NA
blk2802,7,132376,132445,2,69,0.3027,NA
blk2803,7,133032,133032,1,0,0.2261,NA
blk2804,7,133659,133659,1,0,0.2432,NA
blk2805,7,134399,134399,1,0,0.0661,NA
blk2806,7,134838,134838,1,0,0.255,NA
blk2807,7,135791,135791,1,0,0.1247,NA
blk2808,7,136077,136077,1,0,0.0758,NA
blk2809,7,136599,136599,1,0,0.2247,NA
blk2810,7,137032,137032,1,0,0.4627,NA
blk2811,7,137229,137229,1,0,0.2217,NA
blk2812,7,140232,140236,2,4,0.4364,NA
blk2813,7,140521,140521,1,0,0.4781,NA
blk2814,7,144198,144198,1,0,0.456,NA
blk2815,7,147755,147755,1,0,0.4848,NA
blk2816,7,148162,148162,1,0,0.2679,NA
blk2817,7,149605,149605,1,0,0.4492,NA
blk2818,7,150759,150759,1,0,0.4423,NA
blk2819,7,151328,151328,1,0,0.2742,NA
blk2820,7,152347,152347,1,0,0.4308,NA
blk2821,7,152553,152553,1,0,0.2032,NA
blk2822,7,153799,153807,2,8,0.2235,NA
blk2823,7,154404,154404,1,0,0.4554,NA
blk2824,7,156279,156279,1,0,0.367,NA
blk2825,7,157243,157243,1,0,0.4272,NA
blk2826,7,157450,157450,1,0,0.4859,NA
blk2827,7,157767,157767,1,0,0.0901,NA
blk2828,7,160416,160416,1,0,0.4738,NA
blk2829,7,162267,162267,1,0,0.3897,NA
blk2830,7,163928,163928,1,0,0.3866,NA
blk2831,7,164064,164064,1,0,0.2628,NA
blk2832,7,165175,165175,1,0,0.4287,NA
blk2833,7,165955,165955,1,0,0.0584,NA
blk2834,7,166278,166278,1,0,0.3485,NA
blk2835,7,167173,167173,1,0,0.3543,NA
blk2836,7,168386,168386,1,0,0.1483,NA
blk2837,7,170488,170488,1,0,0.0929,NA
blk2838,7,170989,171034,2,45,0.1606,NA
blk2839,7,171177,171177,1,0,0.1197,NA
